year_film,year_ceremony,ceremony,category,name,film,winner,race,fixed_race
1986,1987,44,Best Performance by an Actress in a Motion Picture - Drama,Anne Bancroft,"'night, Mother",False,unknown,unknown
1986,1987,44,Best Performance by an Actress in a Motion Picture - Drama,Farrah Fawcett,Extremities,False,unknown,unknown
1986,1987,44,Best Performance by an Actress in a Motion Picture - Drama,Sigourney Weaver,Aliens,False,white,white
1986,1987,44,Best Performance by an Actor in a Motion Picture - Drama,Bob Hoskins,Mona Lisa,True,white,white
1986,1987,44,Best Performance by an Actor in a Motion Picture - Drama,Harrison Ford,"Mosquito Coast, The",False,unknown,unknown
1986,1987,44,Best Performance by an Actor in a Motion Picture - Drama,Dexter Gordon,'Round Midnight,False,black,black
1986,1987,44,Best Performance by an Actor in a Motion Picture - Drama,William Hurt,Children of a Lesser God,False,white,white
1986,1987,44,Best Performance by an Actor in a Motion Picture - Drama,Jeremy Irons,"Mission, The",False,unknown,unknown
1986,1987,44,Best Performance by an Actor in a Motion Picture - Drama,Paul Newman,"Color of Money, The",False,white,white
1986,1987,44,Best Director - Motion Picture,Oliver Stone,Platoon,True,white,white
1986,1987,44,Best Director - Motion Picture,Rob Reiner,Stand By Me,False,unknown,unknown
1986,1987,44,Best Director - Motion Picture,Woody Allen,Hannah and Her Sisters,False,white,white
1986,1987,44,Best Director - Motion Picture,James Ivory,"Room with a View, A",False,white,white
1986,1987,44,Best Director - Motion Picture,Roland Joffé,"Mission, The",False,white,white
1986,1987,44,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Olivia de Havilland,Anastasia: The Mystery of Anna,True,unknown,unknown
1986,1987,44,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Piper Laurie,Promise,False,white,white
1986,1987,44,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Geraldine Page,Nazi Hunter: The Beate Klarsfeld Story,False,unknown,unknown
1986,1987,44,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Lilli Palmer,Peter The Great,False,unknown,unknown
1986,1987,44,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rhea Perlman,Cheers,False,unknown,unknown
1986,1987,44,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Justine Bateman,Family Ties,False,unknown,unknown
1986,1987,44,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jan Niklas,Anastasia: The Mystery of Anna,True,unknown,unknown
1986,1987,44,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Tom Conti,Nazi Hunter: The Beate Klarsfeld Story,False,unknown,unknown
1986,1987,44,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",John Hillerman,"Magnum, P. I.",False,unknown,unknown
1986,1987,44,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Trevor Howard,Christmas Eve,False,unknown,unknown
1986,1987,44,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Ron Leibman,Christmas Eve,False,unknown,unknown
1987,1988,45,Best Performance by an Actress in a Motion Picture - Drama,Sally Kirkland,Anna,True,white,white
1987,1988,45,Best Performance by an Actress in a Motion Picture - Drama,Glenn Close,Fatal Attraction,False,white,white
1987,1988,45,Best Performance by an Actress in a Motion Picture - Drama,Faye Dunaway,Barfly,False,unknown,unknown
1987,1988,45,Best Performance by an Actress in a Motion Picture - Drama,Rachel Levin,Gaby: A True Story,False,unknown,unknown
1987,1988,45,Best Performance by an Actress in a Motion Picture - Drama,Barbra Streisand,Nuts,False,unknown,unknown
1987,1988,45,Best Performance by an Actor in a Motion Picture - Drama,Michael Douglas,Wall Street,True,white,white
1987,1988,45,Best Performance by an Actor in a Motion Picture - Drama,John Lone,"Last Emperor, The",False,unknown,unknown
1987,1988,45,Best Performance by an Actor in a Motion Picture - Drama,Jack Nicholson,Ironweed,False,white,white
1987,1988,45,Best Performance by an Actor in a Motion Picture - Drama,Nick Nolte,Weeds,False,unknown,unknown
1987,1988,45,Best Performance by an Actor in a Motion Picture - Drama,Denzel Washington,Cry Freedom,False,black,black
1987,1988,45,Best Director - Motion Picture,Bernardo Bertolucci,"Last Emperor, The",True,white,white
1987,1988,45,Best Director - Motion Picture,Adrian Lyne,Fatal Attraction,False,white,white
1987,1988,45,Best Director - Motion Picture,Richard Attenborough,Cry Freedom,False,unknown,unknown
1987,1988,45,Best Director - Motion Picture,John Boorman,Hope and Glory,False,white,white
1987,1988,45,Best Director - Motion Picture,James L. Brooks,Broadcast News,False,unknown,unknown
1987,1988,45,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Claudette Colbert,"Two Mrs. Grenvilles, The",True,unknown,unknown
1987,1988,45,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Allyce Beasley,Moonlighting,False,unknown,unknown
1987,1988,45,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Julia Duffy,Newhart,False,unknown,unknown
1987,1988,45,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Christine Lahti,Amerika,False,unknown,unknown
1987,1988,45,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rhea Perlman,Cheers,False,unknown,unknown
1987,1988,45,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rutger Hauer,Escape From Sobibor,True,unknown,unknown
1987,1988,45,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Gordon Thomson,Dynasty (1981-1989),False,unknown,unknown
1987,1988,45,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Kirk Cameron,Growing Pains,False,unknown,unknown
1987,1988,45,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Dabney Coleman,Sworn To Silence,False,unknown,unknown
1987,1988,45,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",John Hillerman,"Magnum, P. I.",False,unknown,unknown
1987,1988,45,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",John Larroquette,Night Court,False,unknown,unknown
1987,1988,45,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Brian McNamara,Billionaire Boys Club,False,unknown,unknown
1987,1988,45,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Alan Rachins,L.A. Law,False,unknown,unknown
1988,1989,46,Best Performance by an Actress in a Motion Picture - Drama,Jodie Foster,"Accused, The",True,white,white
1988,1989,46,Best Performance by an Actress in a Motion Picture - Drama,Shirley MacLaine,Madame Sousatzka,True,unknown,unknown
1988,1989,46,Best Performance by an Actress in a Motion Picture - Drama,Sigourney Weaver,Gorillas in the Mist: The Adventure of Dian Fossey,True,white,white
1988,1989,46,Best Performance by an Actress in a Motion Picture - Drama,Christine Lahti,Running on Empty,False,unknown,unknown
1988,1989,46,Best Performance by an Actress in a Motion Picture - Drama,Meryl Streep,"Cry in the Dark, A",False,white,white
1988,1989,46,Best Performance by an Actor in a Motion Picture - Drama,Dustin Hoffman,Rain Man,True,white,white
1988,1989,46,Best Performance by an Actor in a Motion Picture - Drama,Gene Hackman,Mississippi Burning,False,white,white
1988,1989,46,Best Performance by an Actor in a Motion Picture - Drama,Tom Hulce,Dominick & Eugene,False,unknown,unknown
1988,1989,46,Best Performance by an Actor in a Motion Picture - Drama,Edward James Olmos,Stand and Deliver,False,white,white
1988,1989,46,Best Performance by an Actor in a Motion Picture - Drama,Forest Whitaker,Bird,False,unknown,unknown
1988,1989,46,Best Director - Motion Picture,Clint Eastwood,Bird,True,unknown,unknown
1988,1989,46,Best Director - Motion Picture,Barry Levinson,Rain Man,False,white,white
1988,1989,46,Best Director - Motion Picture,Sidney Lumet,Running on Empty,False,unknown,unknown
1988,1989,46,Best Director - Motion Picture,Mike Nichols,Working Girl,False,white,white
1988,1989,46,Best Director - Motion Picture,Alan Parker,Mississippi Burning,False,white,white
1988,1989,46,Best Director - Motion Picture,Fred Schepisi,"Cry in the Dark, A",False,unknown,unknown
1988,1989,46,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Katherine Helmond,Who's the Boss?,True,unknown,unknown
1988,1989,46,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Jackée Harry,227 (TV Series)     ,False,unknown,unknown
1988,1989,46,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Swoosie Kurtz,Baja Oklahoma,False,unknown,unknown
1988,1989,46,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Rhea Perlman,Cheers,False,unknown,unknown
1988,1989,46,"Best Performance by an Actress in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Susan Ruttan,L.A. Law,False,unknown,unknown
1988,1989,46,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Barry Bostwick,War and Remembrance (Parts I - VII),True,unknown,unknown
1988,1989,46,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",John Gielgud,War and Remembrance (Parts I - VII),True,unknown,unknown
1988,1989,46,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Derek Jacobi,"Tenth Man, The",False,unknown,unknown
1988,1989,46,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Edward James Olmos,Miami Vice,False,white,white
1988,1989,46,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Armand Assante,Jack the Ripper,False,unknown,unknown
1988,1989,46,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Kirk Cameron,Growing Pains,False,unknown,unknown
1988,1989,46,"Best Performance by an Actor in a Supporting Role in a Series, Limited Series or Motion Picture Made for Television",Larry Drake,L.A. Law,False,unknown,unknown
1989,1990,47,Best Performance by an Actress in a Motion Picture - Drama,Michelle Pfeiffer,"Fabulous Baker Boys, The",True,white,white
1989,1990,47,Best Performance by an Actress in a Motion Picture - Drama,Liv Ullmann,"Rose Garden, The",False,unknown,unknown
1989,1990,47,Best Performance by an Actress in a Motion Picture - Drama,Sally Field,Steel Magnolias,False,unknown,unknown
1989,1990,47,Best Performance by an Actress in a Motion Picture - Drama,Jessica Lange,Music Box,False,white,white
1989,1990,47,Best Performance by an Actress in a Motion Picture - Drama,Andie MacDowell,"Sex, Lies, and Videotape",False,unknown,unknown
1989,1990,47,Best Performance by an Actor in a Motion Picture - Drama,Tom Cruise,Born on the Fourth of July,True,white,white
1989,1990,47,Best Performance by an Actor in a Motion Picture - Drama,Daniel Day-Lewis,My Left Foot,False,unknown,unknown
1989,1990,47,Best Performance by an Actor in a Motion Picture - Drama,Jack Lemmon,Dad,False,unknown,unknown
1989,1990,47,Best Performance by an Actor in a Motion Picture - Drama,Al Pacino,Sea of Love,False,unknown,unknown
1989,1990,47,Best Performance by an Actor in a Motion Picture - Drama,Robin Williams,Dead Poets Society,False,white,white
1989,1990,47,Best Director - Motion Picture,Oliver Stone,Born on the Fourth of July,True,white,white
1989,1990,47,Best Director - Motion Picture,Spike Lee,Do The Right Thing,False,unknown,unknown
1989,1990,47,Best Director - Motion Picture,Rob Reiner,When Harry Met Sally,False,unknown,unknown
1989,1990,47,Best Director - Motion Picture,Peter Weir,Dead Poets Society,False,white,white
1989,1990,47,Best Director - Motion Picture,Edward Zwick,Glory,False,unknown,unknown
